title,infobox_json
Đại học Quốc gia Texas,{}
Đại học Quốc phòng Carol I,{}
Đại học Quốc phòng Quân Giải phóng Nhân dân,{}
Đại học Quốc phòng Thái Lan,{}
"Đại học Quốc phòng, Pakistan",{}
"Đại học Quốc phòng Quốc gia, Pakistan",{}
Đại học Rajaram,{}
Đại học Pennsylvania,"{""Khẩu hiệu"": ""Laws without morals are useless (Luật pháp mà không tuân theo Đạo đức thì vô dụng)"", ""Loại hình"": ""˞ Đại học tư thục , Phi lợi nhuận , Viện Đại học nghiên cứu"", ""Thành lập"": ""14 tháng 11 năm 1740 ( 1740-11-14 ) [ note 1 ]"", ""Sáng lập"": ""Benjamin Franklin"", ""Tài trợ"": ""$14,7 tỷ (2019) [ 4 ]"", ""Kinh phí"": ""$3,5 tỷ (2020) [ 5 ]"", ""Viện trưởng"": ""Amy Gutmann"", ""Phó hiệu trưởng"": ""Wendell Pritchett"", ""Board Chairman"": ""David L. Cohen [ 6 ]"", ""Giảng viên"": ""4.793 (2018) [ 7 ]"", ""Sinh viên"": ""21.960 (2018) [ 7 ]"", ""Sinh viên đại học"": ""10.605 (2018) [ 7 ]"", ""Sinh viên sau đại học"": ""11.355 (2018) [ 7 ]"", ""Vị trí"": ""Philadelphia , Pennsylvania , Hoa Kỳ"", ""Khuôn viên"": [""Thành thị, Tổng cộng 1.085 mẫu Anh (4,39 km"", ""2"", ""):"", ""299 mẫu Anh (1,21 km"", ""2"", ""), khuôn viên"", ""University City"", "";"", ""694 mẫu Anh (2,81 km"", ""2"", ""),"", ""Trung tâm New Bolton"", "";"", ""92 mẫu Anh (0,37 km"", ""2"", ""),"", ""Morris Arboretum""], ""Màu"": [""Đỏ và Xanh dương"", ""["", ""8"", ""]""], ""Điền kinh"": [""NCAA Division I"", ""–"", ""Ivy League"", ""Philadelphia Big 5"", ""City 6""], ""Biệt danh"": ""Quakers"", ""Liên kết"": [""AAU"", ""COFHE"", ""NAICU"", ""568 Group"", ""URA""], ""Website"": ""upenn .edu""}"
Đại học Rangoon,{}
Đại học Rennes 2 – Thượng Brittany,{}
Đại học Radboud Nijmegen,{}
Đại học Quốc lập Thành Công,"{""Khẩu hiệu"": ""窮理致知 [ 1 ]"", ""Khẩu hiệu trong Tiếng Anh"": ""Pursuit of truth through exhaustive reasoning [ 2 ]"", ""Loại hình"": ""Công lập ( Quốc lập )"", ""Thành lập"": ""1931"", ""Tài trợ"": ""641 triệu (2013)"", ""Viện trưởng"": ""Huey-Jen Jenny Su"", ""Giảng viên"": ""1584 [ 3 ]"", ""Sinh viên đại học"": ""11,481"", ""Sinh viên sau đại học"": ""9771"", ""Vị trí"": ""Đài Nam , Đài Loan"", ""Khuôn viên"": ""Khuôn viên chính ở Đài Nam đô thị các khuôn viên chi nhánh ở Đài Nam vùng Đài Nam nông thôn ."", ""Màu"": [""Đỏ, xám và trắng"", ""["", ""4"", ""]""], ""Liên kết"": ""Global research & industry alliance (Gloria) of Ministry of Science and Technology of the Republic of China , [ 5 ] Worldwide Universities Network , Taiwan Comprehensive University System , AACSB , Institute of Engineering Education Taiwan , UAiTED"", ""Website"": ""English , Chinese""}"
Đại học Rochester,{}
Đại học Quốc phòng Trung Quốc,"{""Tên cũ"": ""Đại học Quân sự Chính trị chống Nhật Nhân dân Trung Quốc"", ""Khẩu hiệu"": ""团结、紧张、严肃、活泼"", ""Khẩu hiệu trong Tiếng Anh"": ""Togetherness, Alertness, Seriousness, Liveliness"", ""Loại hình"": ""Học viện quân sự"", ""Thành lập"": [""1927"", ""; 98 năm trước"", ""("", ""1927"", "")"", ""(tiền thân)"", ""1985"", ""; 40 năm trước"", ""("", ""1985"", "")"", ""(hiện tại)""], ""Sáng lập"": ""Đặng Tiểu Bình"", ""Viện trưởng"": ""Tiêu Thiên Lượng"", ""Phó viện trưởng"": ""Chung Thiệu Quân ( chính ủy )"", ""Vị trí"": ""Bắc Kinh , Trung Quốc"", ""Liên kết"": ""Quân Giải phóng Nhân dân Trung Quốc"", ""Website"": ""www .cdsndu .org"", ""Giản thể"": ""中国人民解放军国防大学"", ""Phồn thể"": ""中國人民解放軍國防大學"", ""Phiên âm"": ""Phiên âm Tiếng Hán tiêu chuẩn Bính âm Hán ngữ Zhōngguó Rénmín Jiěfàngjūn Guófáng Dàxué"", ""Bính âm Hán ngữ"": ""Zhōngguó Rénmín Jiěfàngjūn Guófáng Dàxué""}"
Đại học Rostock,{}
Đại học Oxford,"{""Loại"": ""Công lập"", ""Khẩu hiệu"": [""Dominus illuminatio mea"", ""("", ""Latinh"", "")"", ""Chúa là ánh sáng của tôi"", ""["", ""1"", ""]""], ""Thành lập"": ""Không rõ, giảng dạy từ cuối thế kỉ 11 (1096) [ 2 ]"", ""Hiệu trưởng"": ""Lord Chris Patten"", ""Số Sinh viên"": ""22.116 [ 5 ]"", ""Màu"": ""Xanh Oxford [ 6 ]"", ""Tài trợ"": ""3,772 tỉ bảng Anh (kể cả các trường thành viên) [ 3 ] [ 4 ]"", ""Website"": ""ox.ac.uk"", ""Sinh viên đại học"": ""11.772 [ 5 ]"", ""Sinh viên sau đại học"": ""9.850 [ 5 ]""}"
Đại học San Andrés,{}
Đại học San Carlos,{}
Đại học San Ildefonso,{}
Đại học Santo Tomas,{}
Đại học San Juan de Letran,{}
Đại học Santa Clara,{}
Đại học Santiago de Compostela,{}
Đại học Quốc gia Singapore,"{""Tên cũ"": [""Trường Y Chính phủ Các khu định cư Eo biển và Các bang Liên bang Mã Lai"", ""(1905–1921)"", ""Trường Đại học Y Quốc vương Edward VII"", ""(1921–1949)"", ""Đại học Malaya, khuôn viên Singapore"", ""(1949–1962)"", ""Đại học Singapore"", ""(1962–1980)"", ""Đại học Nanyang"", ""(1956–1980)""], ""Loại hình"": ""Đại học công lập tự chủ [ 1 ]"", ""Thành lập"": [""1905"", ""; 120 năm trước"", ""("", ""1905"", "")"", ""(Trường Đại học Y Quốc vương Edward)"", ""8 tháng 8 năm 1980"", ""; 45 năm trước"", ""("", ""1980-08-08"", "")"", ""(Đại học Quốc gia Singapore)""], ""Tài trợ"": [""US$6.46 tỉ (2020)"", ""["", ""2"", ""]"", ""≈"", ""US$"", ""4.81 tỉ""], ""Chưởng ấn"": ""Tổng thống Singapore"", ""Viện trưởng"": ""Trần Vĩnh Tài"", ""Phó hiệu trưởng"": ""Aaron Thean"", ""Giảng viên"": ""2,555 (2018) [ 3 ]"", ""Sinh viên"": ""35,908 (2018) [ 3 ]"", ""Sinh viên đại học"": ""27,604"", ""Sinh viên sau đại học"": ""8,304"", ""Vị trí"": [""Singapore"", ""1°17′44″B"", ""103°46′36″Đ"", ""﻿ / ﻿"", ""1,29556°B 103,77667°Đ"", ""﻿ /"", ""1.29556; 103.77667""], ""Khuôn viên"": [""Đô thị"", ""1,5 km"", ""2"", ""(150 hécta)""], ""Màu"": ""Cam và xanh lam"", ""Website"": ""www .nus .edu .sg""}"
Đại học Ritsumeikan,"{""Tên cũ"": ""Kyoto Hosei School"", ""Khẩu hiệu"": ""Beyond Borders"", ""Loại hình"": ""Đại học tư thục"", ""Thành lập"": ""1900 (chartered 1922)"", ""Viện trưởng"": ""Yoshida Mikio"", ""Giảng viên"": ""1,367 [ 1 ]"", ""Sinh viên đại học"": ""32,600 [ 1 ]"", ""Sinh viên sau đại học"": ""3,228 [ 1 ]"", ""Nghiên cứu sinh"": ""425"", ""Sinh viên khác"": ""1,194 (International)"", ""Vị trí"": [""Kyoto"", ""(Kyoto),"", ""Kusatsu"", ""(Shiga),"", ""Ibaraki"", ""(Osaka)"", "","", ""Nhật Bản"", ""35°01′57″B"", ""135°43′27″Đ"", ""﻿ / ﻿"", ""35,032579°B 135,724041°Đ"", ""﻿ /"", ""35.032579; 135.724041""], ""Khuôn viên"": ""Kinugasa & Suzaku ( Kyoto ), Biwako-Kusatsu ( Kusatsu, Shiga ), OIC ( Ibaraki, Osaka )"", ""Màu"": ""Crimson and White"", ""Liên kết"": ""APSIA , INU , Global 30 , Kansai Big 6"", ""Thể thao"": ""Ritsumeikan Panthers"", ""Linh vật"": ""Panthera pardus"", ""Website"": ""[2] (Tiếng Anh)""}"
Đại học Roma Sapienza,"{""Khẩu hiệu"": ""Il futuro è passato qui"", ""Khẩu hiệu trong Tiếng Anh"": ""The future has passed through here"", ""Loại hình"": ""Đại học nghiên cứu công lập"", ""Thành lập"": ""1303 ; 722 năm trước ( 1303 )"", ""Hiệu trưởng"": ""Antonella Polimeni"", ""Nhân viên quản lý"": ""8,000"", ""Sinh viên"": ""112,564 [ 3 ]"", ""Sinh viên đại học"": ""63,957 [ 4 ]"", ""Sinh viên sau đại học"": ""26,212 [ 4 ]"", ""Nghiên cứu sinh"": ""18,793 [ 4 ]"", ""Vị trí"": ""Roma , Ý"", ""Khuôn viên"": ""Đô thị"", ""Màu"": ""Pompeian red & gold [ 5 ] [ 6 ]"", ""Liên kết thể thao"": ""CUS Roma"", ""Website"": ""www .uniroma1 .it /en""}"
Đại học Roma La Sapienza,"{""Loại"": ""Đại học công lập"", ""Khẩu hiệu"": [""Il futuro è passato qui"", ""(Tương lai đã qua đây)""], ""Thành lập"": ""1303"", ""Hiệu trưởng"": ""Dr. Eugenio Gaudio"", ""Nhân viên"": ""8,000"", ""Số Sinh viên"": ""112,564 [ 1 ]"", ""Khuôn viên"": ""Nội thành"", ""Màu"": ""[ 2 ]"", ""Website"": ""uniroma1.it"", ""Thành viên"": ""European Spatial Development Planning , Partnership of a European Group of Aeronautics and Space Universities , CINECA , Santander Network , Institutional Network of the Universities from the Capitals of Europe , Mediterranean Universities Union .""}"
Đại học Saskatchewan,{}
Đại học Savitribai Phule Pune,{}
Đại học Sapienza của Rome,{}
Đại học Silliman,{}
Đại học Sofia,{}
Đại học Quốc gia Seoul,"{""Khẩu hiệu"": ""VERITAS LUX MEA (Latinh)"", ""Khẩu hiệu trong Tiếng Anh"": ""The truth is my light"", ""Loại hình"": ""Đại học Quốc gia"", ""Thành lập"": ""15 tháng 10 năm 1946 ; 79 năm trước ( 1946-10-15 )"", ""Viện trưởng"": ""Ryu Honglim [ 2 ]"", ""Giảng viên"": ""6,264 (2019) [ 3 ] [ 4 ]"", ""Sinh viên"": ""27,784 (2019) [ 3 ]"", ""Sinh viên đại học"": ""16,662 [ 3 ]"", ""Sinh viên sau đại học"": ""12,403 [ 3 ] [ 5 ]"", ""Nghiên cứu sinh"": ""3,663 [ 3 ]"", ""Địa chỉ"": [""Gwanak Campus"", "": 1 Gwanak-ro,"", ""Gwanak-gu"", "","", ""Seoul"", ""("", ""Sillim-dong"", "")"", ""Yeongeon Campus"", "": 103 Daehak-ro,"", ""Jongno-gu"", "","", ""Seoul"", ""("", ""Yeongeon-dong"", "")"", ""Siheung Campus"", "": 173 Seoul Daehak -ro,"", ""Siheung-si"", "","", ""Gyeonggi-do"", ""(Baegot-dong)"", ""Pyeongchang Campus"", "": 1447 Pyeongchang-daero, Daehwa-myeon,"", ""Pyeongchang-gun"", "","", ""Gangwon-do"", ""(Sin-ri)"", ""37°27′36″B"", ""126°57′9″Đ"", ""﻿ / ﻿"", ""37,46°B 126,9525°Đ"", ""﻿ /"", ""37.46000; 126.95250"", ""﻿ ("", ""Seoul National University"", "")""], ""Khuôn viên"": [""Đô thị, 4.2 km² (1037 mẫu Anh)"", ""7.0 km² (1,729 mẫu Anh), bao gồm Thụ mộc viên và các khuôn viên khác""], ""Màu"": [""Xanh SNU"", ""Màu be SNU"", ""Xám SNU"", ""Vàng SNU"", ""Bạc SNU"", ""["", ""6"", ""]""], ""Liên kết"": ""AEARU , APRU , BESETOHA , ARN, APSIA , AALAU , Washington University in St. Louis McDonnell International Scholars Academy [ 7 ]"", ""Linh vật"": ""Cò , Zelkova serrata [ 8 ]"", ""Website"": ""www.snu.ac.kr""}"
"Đại học Scotch, Melbourne",{}
Đại học Sassari,{}
Đại học St Andrews,{}
Đại học St. Gallen,{}
Đại học Seikei,"{""Loại"": ""Tư thục"", ""Thành lập"": [""Thành lập 1906,"", ""Điều lệ 1949""], ""Chủ tịch"": ""Yoichi Kamejima"", ""Khuôn viên"": ""Thành thị"", ""Màu"": ""Xanh Phổ"", ""Website"": [""Seikei University"", ""(Tiếng Anh)"", ""Seikei University"", ""(Tiếng Nhật)""]}"
Đại học Sri Venkateswara,{}
Đại học Sogang,"{""Loại"": ""Tư thục"", ""Khẩu hiệu"": [""Obedire Veritati"", ""("", ""Latin"", "")"", ""진리에 순종하라"", ""("", ""Tiếng Hàn"", "")"", ""(Tuân theo sự thật.)""], ""Thành lập"": ""1960"", ""Hiệu trưởng"": ""Lee Jong-wook"", ""Nhân viên"": ""234"", ""Giảng viên"": [""374 (toàn thời gian)"", ""607 (phụ tá)""], ""Số Sinh viên"": ""15.097"", ""Khuôn viên"": ""Thành thị"", ""Màu"": ""Đỏ thắm"", ""Linh vật"": ""Albatross"", ""Website"": ""wwwe.sogang.ac.kr/"", ""Thành viên"": ""ACUCA"", ""Sinh viên đại học"": ""11.516"", ""Sinh viên sau đại học"": ""3.581""}"
Đại học Simon Fraser,"{""Loại"": ""Công lập"", ""Khẩu hiệu"": [""Nous sommes prêts"", ""("", ""Tiếng Pháp"", "")"", ""\""We are ready\""""], ""Thành lập"": ""1965"", ""Số Sinh viên"": ""35,204 [ 2 ]"", ""Khuôn viên"": ""Urban , 1.7 km² maintained, plus 3.3 km² of SFU community"", ""Màu"": ""Blue & Red"", ""Linh vật"": ""McFogg the Dog"", ""Biệt danh"": ""Simon Fraser Clan"", ""Tài trợ"": ""$209 million [ 1 ]"", ""Satellite Campuses"": ""Downtown Vancouver và Surrey"", ""Website"": ""www.sfu.ca"", ""Thành viên"": ""NCAA Division II , AUCC , CARL , IAU , ACU , CIS , CUSID , CWUAA , CBIE , CUP ."", ""Hiệu trưởng danh dự"": ""Brandt C. Louie , OBC"", ""Phó hiệu trưởng"": ""Dr. Jonathan Driver"", ""Sinh viên đại học"": ""29,697"", ""Sinh viên sau đại học"": ""5,507""}"
"Đại học St. Joseph, Tiruchirappalli",{}
Đại học Quốc gia Úc,"{""Khẩu hiệu"": ""tiếng Latinh : Naturam Primum Cognoscere Rerum [ 2 ]"", ""Khẩu hiệu trong Tiếng Anh"": ""\""First to learn the nature of things\"" [ 2 ]"", ""Loại hình"": ""Đại học nghiên cứu công lập quốc gia"", ""Thành lập"": ""1 tháng 8 năm 1946 ; 79 năm trước ( 1946-08-01 ) [ 3 ]"", ""Liên kết học tập"": ""Nhóm 8 Đại học Liên minh Quốc tế các Đại học nghiên cứu APRU AURA UA"", ""Tài trợ"": ""A$ 346,25 triệu (2022) [ 4 ]"", ""Kinh phí"": ""A$ 1,36 tỷ (2022) [ 4 ]"", ""Chưởng ấn"": ""Julie Bishop [ 5 ]"", ""Phó giám đốc"": ""Genevieve Bell [ 6 ]"", ""Sinh viên"": ""17.380 (2021) [ 7 ]"", ""Sinh viên đại học"": ""10.252 (2021) [ 7 ]"", ""Sinh viên sau đại học"": ""7.128 (2021) [ 7 ]"", ""Vị trí"": [""Canberra"", "","", ""Lãnh thổ Thủ đô Úc"", "","", ""2600"", "","", ""Úc"", ""["", ""8"", ""]"", ""35°16′40″N"", ""149°07′14″Đ"", ""﻿ / ﻿"", ""35,2778°N 149,1205°Đ"", ""﻿ /"", ""-35.2778; 149.1205""], ""Khuôn viên"": ""Đô thị , công viên và nông thôn [ 9 ] , 145 hécta (358,3 mẫu Anh) [ cần dẫn nguồn ]"", ""Màu"": ""ANU Gold [ 10 ]"", ""Biệt danh"": ""Owls [ 11 ]"", ""Liên kết thể thao"": ""UniSport EAEN"", ""Linh vật"": ""Owl [ 12 ]"", ""Website"": ""anu .edu .au""}"
Đại học St. Olaf,{}
Đại học Srinakharinwirot,"{""Tên cũ"": [""Higher Teacher Training School"", ""College of Education""], ""Khẩu hiệu"": [""Sikkhā Viruḷhi Sampattā"", ""("", ""Pali"", "")"", ""การศึกษาคือความเจริญงอกงาม ("", ""Thái"", "")""], ""Khẩu hiệu trong Tiếng Anh"": ""Education is Growth"", ""Loại hình"": ""Công lập"", ""Thành lập"": ""29 tháng 6 năm 1974 ( 1974-06-29 )"", ""Viện trưởng"": ""Somchai Santiwattanakul"", ""Sinh viên"": ""25.000"", ""Vị trí"": ""Băng Cốc , Thái Lan"", ""Khuôn viên"": [""Khuôn viên Prasarnmit"", ""13°44′44″B"", ""100°33′53″Đ"", ""﻿ / ﻿"", ""13,745557°B 100,56481°Đ"", ""﻿ /"", ""13.745557; 100.564810"", ""Khuôn viên Ongkharak"", ""14°06′27″B"", ""100°58′55″Đ"", ""﻿ / ﻿"", ""14,107418°B 100,98208°Đ"", ""﻿ /"", ""14.107418; 100.982080""], ""Màu"": ""Xám , đỏ"", ""Liên kết"": ""ASAIHL"", ""Website"": ""www .swu .ac .th""}"
Đại học South Carolina,"{""Tên cũ"": ""Cao đẳng South Carolina (1801–1865; 1882–1887; 1890–1905) Cao đẳng Cơ khí Nông nghiệp South Carolina (1880–1881) [ 1 ]"", ""Khẩu hiệu"": ""Emollit mores nec sinit esse feros ( Latin )"", ""Khẩu hiệu trong Tiếng Anh"": ""Learning humanizes character and does not permit it to be cruel"", ""Loại hình"": ""Đại học nghiên cứu công lập"", ""Thành lập"": ""2 tháng 2 năm 1801 ; 224 năm trước ( 1801-02-02 )"", ""Tổ chức mẹ"": ""Hệ thống trường Đại học tại South Carolina"", ""Liên kết học tập"": ""Sea-grant"", ""Tài trợ"": ""788,3 triệu USD (2019) [ 2 ]"", ""Viện trưởng"": ""Robert Caslen"", ""Phó hiệu trưởng"": ""William F. Tate IV"", ""Giảng viên"": ""1,604"", ""Sinh viên"": [""35,364 (Columbia)"", ""52,633 (Toàn hệ thống)"", ""["", ""3"", ""]""], ""Vị trí"": ""Columbia , South Carolina , Hoa Kỳ"", ""Khuôn viên"": ""Thành thị , 359 mẫu Anh (145 ha)"", ""Màu"": [""Đỏ"", ""Granat"", ""và Đen"", ""["", ""4"", ""]""], ""Biệt danh"": ""Gamecocks"", ""Liên kết thể thao"": ""NCAA Division I – SEC"", ""Linh vật"": ""gà trống"", ""Website"": ""www .sc .edu""}"
Đại học Stockholm,"{""Loại"": ""công lập"", ""Thành lập"": ""1878"", ""Nhân viên"": ""5,200"", ""Số Sinh viên"": ""28,200 ( FTE , 2009) [ 1 ]"", ""Khuôn viên"": ""Urban"", ""Website"": ""www.su.se/english"", ""Thành viên"": ""EUA"", ""Nghiên cứu sinh"": ""1,800""}"
Đại học Sư phạm Nam Kinh,{}
Đại học Syracuse,{}
Đại học Strasbourg,"{""Loại"": ""công lập"", ""Thành lập"": ""1538"", ""Hiệu trưởng"": ""Alain Beretz"", ""Số Sinh viên"": ""43.053"", ""Kinh phí"": ""512 triệu Euro (2015) [ 1 ]"", ""Website"": ""www.unistra.fr"", ""Thành viên"": ""LERU , Utrecht Network"", ""Nghiên cứu sinh"": ""2,657""}"
Đại học Sư phạm Hoa Trung,{}
Đại học Thái Bình Dương Azusa,{}
Đại học Tartu,"{""Tọa độ"": ""58°22′52″B 26°43′13″Đ ﻿ / ﻿ 58,38111°B 26,72028°Đ ﻿ / 58.38111; 26.72028"", ""Tên cũ"": [""Academia Gustaviana,"", ""University of Dorpat/Yuryev,"", ""Tartu State University""], ""Loại"": ""Công lập"", ""Thành lập"": ""1632 (đóng cửa 1710–1802)"", ""Hiệu trưởng"": ""Volli Kalm"", ""Số Sinh viên"": ""17.100 (2008)"", ""Khuôn viên"": ""Urban"", ""Màu"": ""xanh da trời, trắng"", ""Biệt danh"": ""UT"", ""Website"": ""www.ut.ee"", ""Thành viên"": [""CBUR,"", ""EUA"", "","", ""Nhóm Coimbra"", "","", ""Mạng lưới Utrecht"", "","", ""Atomium Culture""]}"
Đại học Sư phạm Hoa Đông,"{""Loại"": ""Đại học công lập"", ""Thành lập"": ""1951"", ""Website"": ""www.ecnu.edu.cn""}"
Đại học Thessaloniki,{}
Đại học Tampere,{}
Đại học Tiểu bang Iowa,{}
Đại học Stanford,"{""Khẩu hiệu"": ""tiếng Đức : Die Luft der Freiheit weht [ 1 ]"", ""Khẩu hiệu trong Tiếng Anh"": ""Ngọn gió của tự do thổi qua (The wind of freedom blows) [ 1 ]"", ""Loại hình"": ""Đại học nghiên cứu đại học tư thục tư thục"", ""Thành lập"": ""1891 ( 1891 ) [ 2 ] [ 3 ]"", ""Sáng lập"": ""Leland và Jane Stanford"", ""Tài trợ"": ""26,5 tỷ USD (2018) [ 4 ]"", ""Viện trưởng"": ""Marc Tessier-Lavigne"", ""Phó hiệu trưởng"": ""Persis Drell"", ""Giảng viên"": ""2.219 [ 5 ]"", ""Nhân viên quản lý"": ""12.508 [ 6 ] excluding SHC"", ""Sinh viên"": ""16.520"", ""Sinh viên đại học"": ""7.083 [ 5 ]"", ""Sinh viên sau đại học"": ""9.437 [ 5 ]"", ""Vị trí"": [""Stanford"", "","", ""California"", "","", ""Hoa Kỳ""], ""Khuôn viên"": ""Suburban , 8.180 mẫu Anh (12,8 dặm vuông Anh; 33,1 km 2 ) [ 5 ]"", ""Học kỳ"": ""Quarter"", ""Màu"": [""Đỏ thắm và trắng"", ""["", ""8"", ""]""], ""Biệt danh"": ""Cardinal"", ""Liên kết thể thao"": [""NCAA Division I FBS"", ""Pac-12"", ""(primary)"", ""IRA"", ""PCCSC"", ""MPSF""], ""Linh vật"": ""Không [ 9 ]"", ""Website"": ""www .stanford .edu""}"
Đại học Torino,{}
Đại học Tiểu bang Louisiana,{}
Đại học Sydney,"{""Tọa độ"": ""33°53′16″N 151°11′14″Đ ﻿ / ﻿ 33,88778°N 151,18722°Đ ﻿ / -33.88778; 151.18722"", ""Loại"": ""Công lập"", ""Khẩu hiệu"": [""Sidere mens eadem mutato"", ""("", ""Latin"", "":\""Tinh tú thay đổi, [nhưng] trí óc giữ nguyên\"")""], ""Thành lập"": ""1850"", ""Giám đốc"": ""G.S. Gavin Brown"", ""Nhân viên"": ""2.451 (giáo dục)"", ""Khuôn viên"": ""Khu phố , Công viên"", ""Tài trợ"": ""3.115 tỉ Đô la Úc [ 1 ]"", ""Website"": ""www.usyd.edu.au"", ""Thành viên"": ""Nhóm 8 Đại học , APRU , ASAIHL"", ""Hiệu trưởng danh dự"": ""Professor Marie Bashir, Lady Shehadie AC CVO [ 2 ]"", ""Sinh viên đại học"": ""31.357 (năm 2005)"", ""Sinh viên sau đại học"": ""14.609 (năm 2005)""}"
Đại học Tirana,{}
Đại học Tiểu bang Ohio,{}
Đại học Thammasat,"{""Tên cũ"": ""Đại học Khoa học Chính trị và Đạo đức"", ""Khẩu hiệu"": ""\""For excellence, for justice, and readiness in leadership\"" (official)"", ""Loại hình"": ""Quốc gia"", ""Thành lập"": ""27 tháng 6 năm 1934 ; 91 năm trước ( 1934-06-27 )"", ""Sáng lập"": ""Pridi Banomyong"", ""Hiệu trưởng"": ""Phó Giáo sư Gasinee Witoonchart"", ""Nhân viên quản lý"": ""2,766 [ 1 ]"", ""Sinh viên"": ""33,506 [ 1 ]"", ""Vị trí"": [""Phra Nakhon"", "","", ""Bangkok"", "","", ""Thái Lan"", ""13°45′27″B"", ""100°29′24″Đ"", ""﻿ / ﻿"", ""13,7575°B 100,49°Đ"", ""﻿ /"", ""13.75750; 100.49000""], ""Khuôn viên"": ""Multiple-Campus University Urban and Rural (varied by campus)"", ""Anthem"": [""\""Yung Thong\"""", ""(\""Golden Flamboyant\"")""], ""Màu"": [""Vàng và Đỏ""], ""Liên kết"": ""ASAIHL"", ""Linh vật"": ""Flamboyant Tree"", ""Website"": ""www .tu .ac .th""}"
Đại học Tiểu bang Kansas,"{""Loại"": ""Public , State , Land-grant , Space Grant , University"", ""Khẩu hiệu"": ""Rule by Obeying Nature's Laws"", ""Thành lập"": ""1863"", ""Hiệu trưởng"": ""Kirk H. Schulz"", ""Giảng viên"": ""1,251 [ 3 ]"", ""Số Sinh viên"": ""23,863 (Fall 2011) [ 1 ]"", ""Khuôn viên"": [""College town"", ""Urban"", ""; 668 acres (main campus)""], ""Màu"": ""Royal purple"", ""Thể thao"": ""14 Varsity Teams"", ""Biệt danh"": ""Wildcats"", ""Tài trợ"": ""$ 374 triệu [ 4 ]"", ""Website"": ""www.k-state.edu"", ""Thành viên"": ""APLU , ASAIHL"", ""Sinh viên đại học"": ""19,205 [ 2 ]"", ""Sinh viên sau đại học"": ""3,921 [ 2 ]""}"
Đại học Thanh Hoa,"{""Khẩu hiệu"": [""自強不息,厚德載物"", ""(Tự cường bất tức, hậu đức tải vật)"", ""["", ""1"", ""]""], ""Loại hình"": ""Công lập"", ""Thành lập"": ""1911 ; 114 năm trước ( 1911 )"", ""Viện trưởng"": ""Vương Hy Cần [ 2 ]"", ""Giảng viên"": ""3.641 [ 3 ]"", ""Nhân viên quản lý"": ""9.598"", ""Sinh viên"": ""53.302 [ 4 ]"", ""Sinh viên đại học"": ""16.287"", ""Sinh viên sau đại học"": ""19.726"", ""Nghiên cứu sinh"": ""17.289"", ""Địa chỉ"": [""Thanh Hoa Viên"", "","", ""Hải Điến"", "","", ""Bắc Kinh"", "","", ""Trung Quốc"", ""40°00′0″B"", ""116°19′36″Đ"", ""﻿ / ﻿"", ""40°B 116,32667°Đ"", ""﻿ /"", ""40.00000; 116.32667""], ""Khuôn viên"": ""442,12 ha (gồm khuôn viên chính 306 ha và các bệnh viện trực thuộc)"", ""Màu"": ""Tím Trắng"", ""Website"": ""tsinghua .edu .cn"", ""Giản thể"": ""清华大学"", ""Phồn thể"": ""清華大學"", ""Phiên âm"": ""Phiên âm Tiếng Hán tiêu chuẩn Bính âm Hán ngữ Qīnghuá Dàxué Wade–Giles Ch'ing 1 -hua 2 Ta 4 -hsüeh 2 IPA [tɕʰíŋ.xwǎ tâ.ɕɥě] Tiếng Quảng Châu Latinh hóa Yale Chīng-wàah Daaih-hohk IPA [tsʰéŋ.wȁː tàːi.hɔ̀ːk̚] Việt bính Cing 1 -waa 4 Daai 6 -hok 6"", ""Bính âm Hán ngữ"": ""Qīnghuá Dàxué"", ""Wade–Giles"": ""Ch'ing 1 -hua 2 Ta 4 -hsüeh 2"", ""IPA"": ""[tsʰéŋ.wȁː tàːi.hɔ̀ːk̚]"", ""Latinh hóa Yale"": ""Chīng-wàah Daaih-hohk"", ""Việt bính"": ""Cing 1 -waa 4 Daai 6 -hok 6""}"
Đại học Toulouse,{}
Đại học Trung Bắc,{}
Đại học Trung Nam,{}
Đại học Trung ương Ohio,{}
Đại học Truyền giáo Sikh Shaheed,{}
Đại học Trung ương Philippines,{}
Đại học Tokyo,"{""Tên cũ"": [""Đại học đế quốc"", ""(1886–1897)"", ""Đại học đế quốc Đông Kinh"", ""(1897–1947)""], ""Loại hình"": ""Công lập (Quốc lập)"", ""Thành lập"": ""1877"", ""Liên kết học tập"": [""IARU"", ""APRU"", ""AEARU"", ""AGS"", ""BESETOHA"", ""AALAU"", ""Washington University in St. Louis"", ""McDonnell International Scholars Academy"", ""["", ""1"", ""]""], ""Viện trưởng"": [""Fujii Teruo"", ""("", ""藤井輝夫"", "")""], ""Giảng viên"": [""2,209 toàn thời"", ""276 bán thời"", ""(2017)"", ""["", ""2"", ""]""], ""Sinh viên"": ""28,253 (2017) [ 3 ]"", ""Sinh viên đại học"": ""14,002"", ""Sinh viên sau đại học"": ""14,251"", ""Nghiên cứu sinh"": ""5,771"", ""Sinh viên khác"": ""804 sinh viên nghiên cứu"", ""Vị trí"": ""Bunkyō , Tokyo , Nhật Bản"", ""Khuôn viên"": ""Đô thị"", ""Màu"": ""Xanh nhạt"", ""Điền kinh"": ""46 varsity teams"", ""Website"": ""www .u-tokyo .ac .jp""}"
